,label,magnitude,method,model,param_var,single_model_auc
1621,Pleural Other,2.5,NOFLIP/ROTATION,VGG16,101.71299848755521,0.7213930348258706
1622,Fracture,2.5,NOFLIP/ROTATION,VGG16,101.71299848755521,
1623,Support Devices,2.5,NOFLIP/ROTATION,VGG16,101.71299848755521,0.8641757379621456
1624,No Finding,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.9169580419580419
1625,Enlarged Cardiomediastinum,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.6016691212567501
1626,Cardiomegaly,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.7859848484848485
1627,Lung Opacity,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.8929110105580693
1628,Lung Lesion,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.17910447761194026
1629,Edema,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.9172619047619048
1630,Consolidation,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.883639705882353
1631,Pneumonia,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.6559278350515464
1632,Atelectasis,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.8106036745406824
1633,Pneumothorax,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.8608058608058609
1634,Pleural Effusion,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.9295742753623188
1635,Pleural Other,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.9353233830845771
1636,Fracture,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,
1637,Support Devices,2.5,NOFLIP/ROTATION,VGG19,101.71299848755521,0.8528979111503383
1638,No Finding,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.8878933566433567
1639,Enlarged Cardiomediastinum,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.5656357388316151
1640,Cardiomegaly,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.7838680926916222
1641,Lung Opacity,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.866163901458019
1642,Lung Lesion,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.6467661691542288
1643,Edema,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.8805059523809523
1644,Consolidation,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.8722426470588236
1645,Pneumonia,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.8099226804123711
1646,Atelectasis,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.8265616797900264
1647,Pneumothorax,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.6996336996336997
1648,Pleural Effusion,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.9159873188405797
1649,Pleural Other,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.7512437810945274
1650,Fracture,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,
1651,Support Devices,2.5,NOFLIP/ROTATION,Xception,101.71299848755521,0.8319113464744533
1652,No Finding,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.8697552447552448
1653,Enlarged Cardiomediastinum,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.5831124202258222
1654,Cardiomegaly,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.7985739750445633
1655,Lung Opacity,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.8482654600301659
1656,Lung Lesion,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.05472636815920395
1657,Edema,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.9191964285714286
1658,Consolidation,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.8676470588235294
1659,Pneumonia,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.6475515463917526
1660,Atelectasis,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.7928608923884515
1661,Pneumothorax,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.8761904761904762
1662,Pleural Effusion,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.9159873188405797
1663,Pleural Other,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.8706467661691543
1664,Fracture,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,
1665,Support Devices,2.5,NOFLIP/ROTATION,InceptionResNetV2,101.71299848755521,0.8418162204569971
1666,No Finding,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.8559877622377622
1667,Enlarged Cardiomediastinum,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.5408934707903781
1668,Cardiomegaly,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.7987967914438503
1669,Lung Opacity,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.8554047259929612
1670,Lung Lesion,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.6069651741293532
1671,Edema,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.8641369047619047
1672,Consolidation,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.8659926470588235
1673,Pneumonia,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.7603092783505154
1674,Atelectasis,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.7951706036745406
1675,Pneumothorax,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.7648351648351649
1676,Pleural Effusion,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.8988903985507247
1677,Pleural Other,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.9054726368159204
1678,Fracture,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,
1679,Support Devices,5.0,NOFLIP/ROTATION,DenseNet121,406.85199395022084,0.8184760223595176
1680,No Finding,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.9073426573426573
1681,Enlarged Cardiomediastinum,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.4962199312714777
1682,Cardiomegaly,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.803698752228164
1683,Lung Opacity,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.8708898944193061
1684,Lung Lesion,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.6417910447761195
1685,Edema,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.8510416666666667
1686,Consolidation,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.8786764705882353
1687,Pneumonia,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.7912371134020619
1688,Atelectasis,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.7841469816272966
1689,Pneumothorax,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.852014652014652
1690,Pleural Effusion,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.9213088768115942
1691,Pleural Other,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.691542288557214
1692,Fracture,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,
1693,Support Devices,5.0,NOFLIP/ROTATION,DenseNet169,406.85199395022084,0.8513288222026086
1694,No Finding,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.8690996503496503
1695,Enlarged Cardiomediastinum,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.4883652430044183
1696,Cardiomegaly,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.7733957219251337
1697,Lung Opacity,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.8344896933132228
1698,Lung Lesion,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.3532338308457711
1699,Edema,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.8772321428571429
1700,Consolidation,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.8709558823529412
1701,Pneumonia,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.7815721649484536
1702,Atelectasis,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.791496062992126
1703,Pneumothorax,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.780952380952381
1704,Pleural Effusion,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.9128170289855072
1705,Pleural Other,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.9054726368159204
1706,Fracture,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,
1707,Support Devices,5.0,NOFLIP/ROTATION,DenseNet201,406.85199395022084,0.8317152103559871
1708,No Finding,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.8470279720279721
1709,Enlarged Cardiomediastinum,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.5708394698085419
1710,Cardiomegaly,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.7318404634581105
1711,Lung Opacity,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.841025641025641
1712,Lung Lesion,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.263681592039801
1713,Edema,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.8645833333333333
1714,Consolidation,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.859375
1715,Pneumonia,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.7693298969072164
1716,Atelectasis,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.7646194225721785
1717,Pneumothorax,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.7699633699633699
1718,Pleural Effusion,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.8913043478260869
1719,Pleural Other,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.7213930348258706
1720,Fracture,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,
1721,Support Devices,5.0,NOFLIP/ROTATION,VGG16,406.85199395022084,0.823477493380406
1722,No Finding,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.8833041958041958
1723,Enlarged Cardiomediastinum,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.5644575355915562
1724,Cardiomegaly,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.7061051693404634
1725,Lung Opacity,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.877727501256913
1726,Lung Lesion,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.14427860696517414
1727,Edema,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.8825892857142856
1728,Consolidation,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.8700367647058823
1729,Pneumonia,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.7255154639175257
1730,Atelectasis,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.763989501312336
1731,Pneumothorax,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.8761904761904762
1732,Pleural Effusion,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.8894927536231885
1733,Pleural Other,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.8656716417910448
1734,Fracture,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,
1735,Support Devices,5.0,NOFLIP/ROTATION,VGG19,406.85199395022084,0.8096498970285377
1736,No Finding,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.8677884615384616
1737,Enlarged Cardiomediastinum,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.5926362297496318
1738,Cardiomegaly,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.742312834224599
1739,Lung Opacity,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.8263448969331323
1740,Lung Lesion,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.6417910447761195
1741,Edema,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.8767857142857143
1742,Consolidation,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.8963235294117647
1743,Pneumonia,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.7899484536082474
1744,Atelectasis,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.7931758530183728
1745,Pneumothorax,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.6673992673992674
1746,Pleural Effusion,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.8854166666666667
1747,Pleural Other,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.7064676616915423
1748,Fracture,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,
1749,Support Devices,5.0,NOFLIP/ROTATION,Xception,406.85199395022084,0.7964107090320683
1750,No Finding,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.8476835664335665
1751,Enlarged Cardiomediastinum,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.5394207167403043
1752,Cardiomegaly,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.7518939393939393
1753,Lung Opacity,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.8225238813474108
1754,Lung Lesion,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.20895522388059706
1755,Edema,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.8852678571428572
1756,Consolidation,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.8503676470588236
1757,Pneumonia,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.6713917525773196
1758,Atelectasis,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.7979002624671917
1759,Pneumothorax,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.7963369963369963
1760,Pleural Effusion,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.901947463768116
1761,Pleural Other,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.527363184079602
1762,Fracture,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,
1763,Support Devices,5.0,NOFLIP/ROTATION,InceptionResNetV2,406.85199395022084,0.7754241443561831
1764,No Finding,0.0,NO_TTA,DenseNet121,0.0,0.8994755244755244
1765,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet121,0.0,0.5795778105056455
1766,Cardiomegaly,0.0,NO_TTA,DenseNet121,0.0,0.8379010695187166
1767,Lung Opacity,0.0,NO_TTA,DenseNet121,0.0,0.8985419808949221
1768,Lung Lesion,0.0,NO_TTA,DenseNet121,0.0,0.14925373134328357
1769,Edema,0.0,NO_TTA,DenseNet121,0.0,0.9142857142857143
1770,Consolidation,0.0,NO_TTA,DenseNet121,0.0,0.8738970588235295
1771,Pneumonia,0.0,NO_TTA,DenseNet121,0.0,0.6817010309278351
1772,Atelectasis,0.0,NO_TTA,DenseNet121,0.0,0.8174278215223097
1773,Pneumothorax,0.0,NO_TTA,DenseNet121,0.0,0.7787545787545787
1774,Pleural Effusion,0.0,NO_TTA,DenseNet121,0.0,0.9165534420289856
1775,Pleural Other,0.0,NO_TTA,DenseNet121,0.0,0.8308457711442786
1776,Fracture,0.0,NO_TTA,DenseNet121,0.0,
1777,Support Devices,0.0,NO_TTA,DenseNet121,0.0,0.8884966166519566
1778,No Finding,0.0,NO_TTA,DenseNet169,0.0,0.9042832167832168
1779,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet169,0.0,0.5168384879725086
1780,Cardiomegaly,0.0,NO_TTA,DenseNet169,0.0,0.8364527629233511
1781,Lung Opacity,0.0,NO_TTA,DenseNet169,0.0,0.9138260432378079
1782,Lung Lesion,0.0,NO_TTA,DenseNet169,0.0,0.09452736318407962
1783,Edema,0.0,NO_TTA,DenseNet169,0.0,0.9322916666666666
1784,Consolidation,0.0,NO_TTA,DenseNet169,0.0,0.8648897058823529
1785,Pneumonia,0.0,NO_TTA,DenseNet169,0.0,0.705541237113402
1786,Atelectasis,0.0,NO_TTA,DenseNet169,0.0,0.7926509186351706
1787,Pneumothorax,0.0,NO_TTA,DenseNet169,0.0,0.8879120879120879
1788,Pleural Effusion,0.0,NO_TTA,DenseNet169,0.0,0.9151947463768115
1789,Pleural Other,0.0,NO_TTA,DenseNet169,0.0,0.6965174129353233
1790,Fracture,0.0,NO_TTA,DenseNet169,0.0,
1791,Support Devices,0.0,NO_TTA,DenseNet169,0.0,0.8832990095126017
1792,No Finding,0.0,NO_TTA,DenseNet201,0.0,0.8946678321678322
1793,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet201,0.0,0.5304860088365243
1794,Cardiomegaly,0.0,NO_TTA,DenseNet201,0.0,0.8407976827094474
1795,Lung Opacity,0.0,NO_TTA,DenseNet201,0.0,0.8916038210155858
1796,Lung Lesion,0.0,NO_TTA,DenseNet201,0.0,0.31343283582089554
1797,Edema,0.0,NO_TTA,DenseNet201,0.0,0.9206845238095238
1798,Consolidation,0.0,NO_TTA,DenseNet201,0.0,0.8654411764705883
1799,Pneumonia,0.0,NO_TTA,DenseNet201,0.0,0.76159793814433
1800,Atelectasis,0.0,NO_TTA,DenseNet201,0.0,0.7751181102362203
1801,Pneumothorax,0.0,NO_TTA,DenseNet201,0.0,0.8534798534798534
1802,Pleural Effusion,0.0,NO_TTA,DenseNet201,0.0,0.9249320652173914
1803,Pleural Other,0.0,NO_TTA,DenseNet201,0.0,0.9253731343283582
1804,Fracture,0.0,NO_TTA,DenseNet201,0.0,
1805,Support Devices,0.0,NO_TTA,DenseNet201,0.0,0.8949691085613416
1806,No Finding,0.0,NO_TTA,VGG16,0.0,0.9016608391608392
1807,Enlarged Cardiomediastinum,0.0,NO_TTA,VGG16,0.0,0.5555228276877762
1808,Cardiomegaly,0.0,NO_TTA,VGG16,0.0,0.8113859180035651
1809,Lung Opacity,0.0,NO_TTA,VGG16,0.0,0.8792357968828556
1810,Lung Lesion,0.0,NO_TTA,VGG16,0.0,0.2885572139303483
1811,Edema,0.0,NO_TTA,VGG16,0.0,0.9386904761904762
1812,Consolidation,0.0,NO_TTA,VGG16,0.0,0.8777573529411764
1813,Pneumonia,0.0,NO_TTA,VGG16,0.0,0.6617268041237113
1814,Atelectasis,0.0,NO_TTA,VGG16,0.0,0.8100787401574802
1815,Pneumothorax,0.0,NO_TTA,VGG16,0.0,0.7816849816849816
1816,Pleural Effusion,0.0,NO_TTA,VGG16,0.0,0.919044384057971
1817,Pleural Other,0.0,NO_TTA,VGG16,0.0,0.7761194029850746
1818,Fracture,0.0,NO_TTA,VGG16,0.0,
1819,Support Devices,0.0,NO_TTA,VGG16,0.0,0.8919289987251152
1820,No Finding,0.0,NO_TTA,VGG19,0.0,0.9158653846153846
1821,Enlarged Cardiomediastinum,0.0,NO_TTA,VGG19,0.0,0.5989199803632794
1822,Cardiomegaly,0.0,NO_TTA,VGG19,0.0,0.8013591800356505
1823,Lung Opacity,0.0,NO_TTA,VGG19,0.0,0.8898944193061841
1824,Lung Lesion,0.0,NO_TTA,VGG19,0.0,0.13432835820895528
1825,Edema,0.0,NO_TTA,VGG19,0.0,0.9318452380952381
1826,Consolidation,0.0,NO_TTA,VGG19,0.0,0.8806985294117647
1827,Pneumonia,0.0,NO_TTA,VGG19,0.0,0.6282216494845361
1828,Atelectasis,0.0,NO_TTA,VGG19,0.0,0.8049343832020998
1829,Pneumothorax,0.0,NO_TTA,VGG19,0.0,0.76996336996337
1830,Pleural Effusion,0.0,NO_TTA,VGG19,0.0,0.9329710144927537
1831,Pleural Other,0.0,NO_TTA,VGG19,0.0,0.9154228855721394
1832,Fracture,0.0,NO_TTA,VGG19,0.0,
1833,Support Devices,0.0,NO_TTA,VGG19,0.0,0.8866333235265274
1834,No Finding,0.0,NO_TTA,Xception,0.0,0.9005681818181818
1835,Enlarged Cardiomediastinum,0.0,NO_TTA,Xception,0.0,0.5702503681885125
1836,Cardiomegaly,0.0,NO_TTA,Xception,0.0,0.8137254901960784
1837,Lung Opacity,0.0,NO_TTA,Xception,0.0,0.8792357968828557
1838,Lung Lesion,0.0,NO_TTA,Xception,0.0,0.5472636815920398
1839,Edema,0.0,NO_TTA,Xception,0.0,0.9056547619047619
1840,Consolidation,0.0,NO_TTA,Xception,0.0,0.8709558823529412
1841,Pneumonia,0.0,NO_TTA,Xception,0.0,0.7255154639175259
1842,Atelectasis,0.0,NO_TTA,Xception,0.0,0.8053543307086615
1843,Pneumothorax,0.0,NO_TTA,Xception,0.0,0.7860805860805861
1844,Pleural Effusion,0.0,NO_TTA,Xception,0.0,0.9237998188405797
1845,Pleural Other,0.0,NO_TTA,Xception,0.0,0.8955223880597015
1846,Fracture,0.0,NO_TTA,Xception,0.0,
1847,Support Devices,0.0,NO_TTA,Xception,0.0,0.8614298323036188
1848,No Finding,0.0,NO_TTA,InceptionResNetV2,0.0,0.8754370629370629
1849,Enlarged Cardiomediastinum,0.0,NO_TTA,InceptionResNetV2,0.0,0.5660284732449681
1850,Cardiomegaly,0.0,NO_TTA,InceptionResNetV2,0.0,0.8130570409982175
1851,Lung Opacity,0.0,NO_TTA,InceptionResNetV2,0.0,0.8731020613373556
1852,Lung Lesion,0.0,NO_TTA,InceptionResNetV2,0.0,0.12437810945273631
1853,Edema,0.0,NO_TTA,InceptionResNetV2,0.0,0.9279761904761905
1854,Consolidation,0.0,NO_TTA,InceptionResNetV2,0.0,0.883639705882353
1855,Pneumonia,0.0,NO_TTA,InceptionResNetV2,0.0,0.7074742268041236
1856,Atelectasis,0.0,NO_TTA,InceptionResNetV2,0.0,0.7731233595800526
1857,Pneumothorax,0.0,NO_TTA,InceptionResNetV2,0.0,0.8805860805860806
1858,Pleural Effusion,0.0,NO_TTA,InceptionResNetV2,0.0,0.9189311594202899
1859,Pleural Other,0.0,NO_TTA,InceptionResNetV2,0.0,0.8407960199004976
1860,Fracture,0.0,NO_TTA,InceptionResNetV2,0.0,
1861,Support Devices,0.0,NO_TTA,InceptionResNetV2,0.0,0.8464254192409532
1862,No Finding,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.8848339160839161
1863,Enlarged Cardiomediastinum,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.5346097201767305
1864,Cardiomegaly,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.8282085561497327
1865,Lung Opacity,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.869482151835093
1866,Lung Lesion,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.4427860696517413
1867,Edema,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.8933035714285714
1868,Consolidation,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.8645220588235295
1869,Pneumonia,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.6984536082474226
1870,Atelectasis,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.8158530183727034
1871,Pneumothorax,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.767032967032967
1872,Pleural Effusion,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.9103260869565217
1873,Pleural Other,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.8905472636815921
1874,Fracture,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,
1875,Support Devices,1.0,NOFLIP/SCALING,DenseNet121,0.00013165514617408464,0.873492203589291
1876,No Finding,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.9029720279720279
1877,Enlarged Cardiomediastinum,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.5438389788905253
1878,Cardiomegaly,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.8202985739750446
1879,Lung Opacity,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.8959276018099548
1880,Lung Lesion,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.3233830845771144
1881,Edema,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.9029761904761905
1882,Consolidation,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.8783088235294118
1883,Pneumonia,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.7512886597938144
1884,Atelectasis,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.8081889763779527
1885,Pneumothorax,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.8857142857142857
1886,Pleural Effusion,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.9128170289855073
1887,Pleural Other,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.681592039800995
1888,Fracture,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,
1889,Support Devices,1.0,NOFLIP/SCALING,DenseNet169,0.00013165514617408464,0.864371874080612
1890,No Finding,1.0,NOFLIP/SCALING,DenseNet201,0.00013165514617408464,0.8887674825174825
1891,Enlarged Cardiomediastinum,1.0,NOFLIP/SCALING,DenseNet201,0.00013165514617408464,0.4910162002945508
1892,Cardiomegaly,1.0,NOFLIP/SCALING,DenseNet201,0.00013165514617408464,0.8343360071301248
1893,Lung Opacity,1.0,NOFLIP/SCALING,DenseNet201,0.00013165514617408464,0.8630467571644043
1894,Lung Lesion,1.0,NOFLIP/SCALING,DenseNet201,0.00013165514617408464,0.40796019900497515
